node	node_type	sample_id	mutation_events
N_4596	internal		3
N_460	internal		675
N_4600	internal		6
N_4612	internal		1
N_4616	internal		1
N_4626	internal		4
N_463	internal		587
N_4641	internal		2
N_4651	internal		6
N_4653	internal		4
N_4657	internal		2
N_4659	internal		5
N_4676	internal		3
N_4688	internal		5
N_4691	internal		3
N_4693	internal		7
N_4695	internal		18
N_4698	internal		11
N_47	internal		321
N_4701	internal		1458
N_4702	internal		1364
N_4706	internal		14
N_4707	internal		6
N_4708	internal		2
N_4709	internal		3
N_471	internal		1
N_4713	internal		6
N_4718	internal		2
N_4719	internal		3
N_472	internal		142
N_4720	internal		42
N_4721	internal		15
N_4722	internal		1
N_4725	internal		5
N_4726	internal		2
N_4729	internal		1
N_4733	internal		1
N_4737	internal		4
N_4742	internal		18
N_4748	internal		7
N_475	internal		109
N_4753	internal		2
N_4755	internal		1
N_4757	internal		11
N_4760	internal		7
N_4761	internal		14
N_4764	internal		14
N_4766	internal		2
N_4768	internal		7
N_4769	internal		7
N_4774	internal		38
N_4778	internal		7
N_478	internal		148
N_479	internal		1
N_4792	internal		362
N_4796	internal		1
N_4797	internal		352
N_4802	internal		9
N_4805	internal		4
N_4809	internal		10
N_481	internal		1
N_4810	internal		9
N_4812	internal		3
N_4813	internal		4
N_4814	internal		27
N_4815	internal		1
N_4818	internal		6
N_4819	internal		784
N_4829	internal		3
N_483	internal		10
N_4830	internal		6
N_4833	internal		1
N_4835	internal		8
N_4845	internal		1
N_4856	internal		12
N_4857	internal		563
N_4859	internal		3
N_4862	internal		9
N_4863	internal		9
N_4866	internal		1
N_4868	internal		9
N_4872	internal		2
N_4874	internal		4
N_4876	internal		5
N_4878	internal		592
N_488	internal		465
N_4882	internal		6
N_4884	internal		621
N_4885	internal		1
N_4888	internal		5
N_489	internal		4
N_4891	internal		3473
N_4892	internal		6
N_4895	internal		13
N_49	internal		164
N_490	internal		8
N_4901	internal		11
N_4904	internal		5
N_4906	internal		12
N_4910	internal		5
N_4912	internal		11
N_4914	internal		12
N_4917	internal		5
N_4923	internal		28
N_4926	internal		12
N_4927	internal		2
N_4928	internal		12
N_4936	internal		6
N_4942	internal		6
N_4943	internal		1
N_4946	internal		13
N_4949	internal		3
N_495	internal		8
N_4950	internal		4
N_4952	internal		6
N_4953	internal		5
N_4955	internal		1
N_4958	internal		18
N_4959	internal		5
N_4961	internal		1898
N_4963	internal		164
N_4964	internal		155
N_4968	internal		29
N_497	internal		1
N_4971	internal		411
N_4972	internal		3
N_4973	internal		2
N_4981	internal		616
N_4985	internal		3
N_4986	internal		19
N_4989	internal		152
N_499	internal		10
N_4995	internal		11656
N_4998	internal		2
N_500	internal		3
N_5006	internal		9152
N_5010	internal		997
N_5015	internal		2858
N_5019	internal		2
N_5020	internal		719
N_5021	internal		688
N_5024	internal		1001
N_5028	internal		4
N_5033	internal		1
N_5034	internal		3
N_5035	internal		33
N_5037	internal		92
N_5040	internal		2437
N_5043	internal		2485
N_5052	internal		10790
N_5057	internal		4
N_5058	internal		158
N_5059	internal		1
N_5062	internal		9848
N_5066	internal		52
N_5067	internal		2
N_5070	internal		14
N_5071	internal		537
N_5074	internal		2530
N_5075	internal		474
N_5078	internal		5
N_5081	internal		7
N_5087	internal		4
N_5090	internal		2
N_5091	internal		2018
N_5094	internal		14
N_5097	internal		1
N_5099	internal		8
N_51	internal		21
N_5100	internal		7
N_5106	internal		488
N_5112	internal		1290
N_5125	internal		2
N_5134	internal		8
N_5137	internal		2331
N_5145	internal		7
N_5146	internal		2238
N_5153	internal		8097
N_5189	internal		2
N_519	internal		4
N_5193	internal		3
N_52	internal		767
N_5211	internal		2
N_523	internal		1
N_5234	internal		5
N_5239	internal		2
N_5240	internal		1282
N_5247	internal		1
N_5250	internal		2
N_5256	internal		5
N_5270	internal		3
N_528	internal		66
N_5281	internal		5
N_5283	internal		1
N_5291	internal		1
N_5293	internal		1
N_5300	internal		1283
N_5306	internal		1
N_531	internal		64
N_5311	internal		1
N_5320	internal		1
N_5323	internal		1
N_5335	internal		2332
N_5367	internal		761
N_5370	internal		3
N_5375	internal		3068
N_5380	internal		477
N_5381	internal		3019
N_539	internal		10
N_5391	internal		5
N_5394	internal		6
N_5399	internal		12
N_5408	internal		10
N_5417	internal		2
N_5419	internal		6
N_5422	internal		4
N_5424	internal		7
N_5425	internal		29
N_5432	internal		1
N_5433	internal		1
N_5436	internal		5
N_5437	internal		2
N_5440	internal		3
N_5444	internal		11
N_5447	internal		2024
N_546	internal		1
N_5461	internal		1
N_548	internal		2
N_5495	internal		4
N_5497	internal		5
N_550	internal		66
N_5501	internal		114
N_5505	internal		5
N_5506	internal		4
N_5507	internal		2343
N_5515	internal		3
N_5518	internal		4
N_552	internal		85
N_5530	internal		2
N_5533	internal		1
N_5543	internal		4
N_5546	internal		5
N_555	internal		7
N_5551	internal		7
N_5552	internal		5
N_5556	internal		6
N_5560	internal		1
N_5567	internal		9
N_5575	internal		11
N_5579	internal		2220
N_558	internal		1
N_5583	internal		11
N_5584	internal		6
N_5590	internal		1901
N_5593	internal		5
N_5600	internal		2221
N_5606	internal		3036
N_5608	internal		4025
N_5611	internal		20
N_5619	internal		8
N_5622	internal		3
N_5625	internal		1
N_5629	internal		3
N_563	internal		7
N_5632	internal		13
N_5639	internal		1336
N_5641	internal		1110
N_5646	internal		8
N_5649	internal		5
N_5655	internal		9
N_5659	internal		3
N_5662	internal		5579
N_5663	internal		2
N_5664	internal		1665
N_5665	internal		53
N_5666	internal		887
N_5667	internal		1127
N_567	internal		5
N_5670	internal		233
N_5672	internal		3898
N_5675	internal		223
N_5676	internal		52
N_5679	internal		870
N_568	internal		4
N_5681	internal		139
N_5682	internal		128
N_5690	internal		3
N_5695	internal		4
N_5703	internal		3
N_5705	internal		27
N_5707	internal		11
N_5714	internal		1
N_5719	internal		2
N_5722	internal		2
N_5724	internal		2
N_573	internal		1
N_5733	internal		295
N_5736	internal		293
N_574	internal		3
N_5746	internal		6
N_5752	internal		5
N_5762	internal		4
N_5767	internal		2
N_577	internal		2
N_5774	internal		1
N_5775	internal		3
N_578	internal		6
N_5794	internal		1
N_58	internal		9
N_580	internal		594
N_5805	internal		4
N_5808	internal		2
N_5809	internal		8
N_581	internal		4
N_5825	internal		4
N_5829	internal		12
N_583	internal		5
N_5832	internal		1
N_5834	internal		10
N_5845	internal		11
N_5850	internal		3
N_5856	internal		1
N_586	internal		1
N_5871	internal		10
N_588	internal		1046
N_5888	internal		8
N_5889	internal		14
N_5894	internal		346
N_59	internal		5212
N_5901	internal		7
N_5906	internal		6
N_5909	internal		3
N_5915	internal		13
N_5916	internal		261
N_5921	internal		353
N_5931	internal		298
N_5944	internal		105
N_5947	internal		3
N_5951	internal		64
N_5952	internal		299
N_5955	internal		290
N_5963	internal		1
N_5968	internal		296
N_5969	internal		296
N_5970	internal		11
N_5972	internal		1
N_5988	internal		1
N_5999	internal		3
N_60	internal		49
N_6000	internal		2
N_6001	internal		7866
N_6004	internal		1634
N_601	internal		1
N_6013	internal		4
N_6014	internal		1
N_6017	internal		128
N_6021	internal		3
N_6027	internal		3
N_6030	internal		7
N_6031	internal		17
N_6036	internal		1
N_6043	internal		4
N_6044	internal		11
N_6056	internal		3
N_6059	internal		2
N_6075	internal		5
N_6076	internal		479
N_6081	internal		3
N_6083	internal		3
N_6094	internal		1
N_6096	internal		1
N_610	internal		3
N_6100	internal		11
N_6101	internal		4
N_6102	internal		428
N_6103	internal		3104
N_6104	internal		8
N_6106	internal		12
N_6117	internal		1
N_6120	internal		8
N_6146	internal		4
N_6149	internal		2
N_615	internal		2
N_6150	internal		3
N_6153	internal		226
N_6154	internal		343
N_6155	internal		119
N_6159	internal		3
N_616	internal		3
N_6168	internal		5
N_6169	internal		143
N_6172	internal		2
N_6176	internal		3
N_6180	internal		4
N_6181	internal		18
N_6185	internal		3066
N_6186	internal		5
N_619	internal		3
N_6192	internal		13
N_6195	internal		18
N_6199	internal		8
N_62	internal		375
N_6203	internal		11
N_6207	internal		3
N_6208	internal		7
N_6212	internal		8
N_6215	internal		12
N_6219	internal		3
N_6222	internal		9
N_6223	internal		83
N_6226	internal		5
N_623	internal		1
N_6235	internal		14
N_6238	internal		8
N_6245	internal		7
N_6248	internal		5
N_6251	internal		5
N_6256	internal		6
N_6259	internal		5
N_6262	internal		1426
N_6267	internal		481
N_627	internal		7
N_6271	internal		1420
N_6274	internal		19
N_6277	internal		6
N_6280	internal		1
N_6283	internal		2
N_6286	internal		4
N_6289	internal		3
N_6290	internal		7
N_6296	internal		5
N_6299	internal		3
N_6300	internal		1422
N_6306	internal		3
N_6309	internal		1
N_631	internal		2
N_6310	internal		3
N_6322	internal		1
N_6325	internal		1
N_6333	internal		1
N_6349	internal		3
N_637	internal		5
N_6373	internal		3
N_638	internal		9
N_6382	internal		2
N_639	internal		6
N_640	internal		158
N_646	internal		5
N_652	internal		6
N_6561	internal		1101
N_6565	internal		3
N_6566	internal		1421
N_6569	internal		7
N_657	internal		6
N_6570	internal		6
N_6573	internal		13
N_6577	internal		212
N_6587	internal		2
N_6590	internal		7
N_6595	internal		6
N_6602	internal		4
N_661	internal		2
N_662	internal		13
N_6659	internal		10
N_6663	internal		759
N_6664	internal		3
N_6667	internal		6
N_6683	internal		5
N_6684	internal		2
N_6697	internal		3
N_6699	internal		4
N_6707	internal		8
N_671	internal		161
N_6711	internal		125
N_6714	internal		1
N_6717	internal		4
N_6718	internal		3
N_6722	internal		1
N_6725	internal		13
N_673	internal		523
N_6746	internal		10
N_6752	internal		2
N_6771	internal		4
N_681	internal		4
N_6834	internal		29
N_6837	internal		4
N_6842	internal		7
N_6848	internal		9
N_6851	internal		26
N_6852	internal		82
N_6857	internal		4
N_686	internal		4
N_6860	internal		12
N_6861	internal		2
N_6865	internal		70
N_6866	internal		25
N_6869	internal		4
N_6875	internal		232
N_6876	internal		1597
N_688	internal		3
N_6880	internal		10
N_6884	internal		239
N_6890	internal		22
N_6893	internal		848
N_6897	internal		69
N_6900	internal		3213
N_6903	internal		10
N_6904	internal		4
N_6907	internal		123
N_691	internal		10
N_6913	internal		2
N_6915	internal		5
N_6917	internal		1813
N_6920	internal		10
N_6923	internal		2
N_6926	internal		5
N_6928	internal		4
N_6929	internal		10
N_693	internal		192
N_6930	internal		8
N_6931	internal		29
N_6937	internal		1
N_694	internal		1
N_6941	internal		7
N_6943	internal		2432
N_6946	internal		4
N_6950	internal		4
N_6961	internal		4
N_6963	internal		9
N_6965	internal		2
N_6967	internal		7
N_6968	internal		9
N_6969	internal		1302
N_6970	internal		271
N_6975	internal		13
N_6978	internal		6
N_698	internal		8
N_6981	internal		11
N_6982	internal		5370
N_6984	internal		269
N_6986	internal		6250
N_6987	internal		1460
N_6996	internal		2684
N_7	internal		2
N_700	internal		11
N_7003	internal		2
N_7005	internal		6
N_7006	internal		10
N_7009	internal		5
N_7011	internal		563
N_7022	internal		5
N_7023	internal		3
N_7026	internal		558
N_7032	internal		2
N_7035	internal		6
N_7036	internal		2694
N_7039	internal		697
N_704	internal		1
N_7046	internal		1
N_7047	internal		3
N_7048	internal		4
N_7049	internal		1
N_705	internal		3
N_7053	internal		4
N_7055	internal		23
N_7058	internal		15
N_706	internal		260
N_7063	internal		25
N_7065	internal		4
N_7070	internal		21
N_7071	internal		8
N_7075	internal		4
N_7076	internal		9
N_7077	internal		3
N_7080	internal		21
N_7081	internal		1
N_7082	internal		2
N_7087	internal		3
N_709	internal		5
N_7090	internal		2
N_7093	internal		15
N_7096	internal		1836
N_7097	internal		8
N_7098	internal		5
N_710	internal		221
N_7103	internal		6
N_7104	internal		4
N_7105	internal		11
N_7109	internal		19
N_7111	internal		7
N_7114	internal		13
N_7119	internal		1
N_7130	internal		4
N_7132	internal		4
N_7134	internal		2
N_7137	internal		2
N_7139	internal		1
N_7140	internal		8
N_7141	internal		7
N_7146	internal		14
N_716	internal		18
N_7161	internal		20
N_7164	internal		205
N_7166	internal		6
N_7182	internal		7
N_7183	internal		32
N_719	internal		3
N_7196	internal		3
N_7198	internal		12
N_72	internal		52
N_7201	internal		16
N_7203	internal		6
N_7210	internal		23
N_7221	internal		2
N_7223	internal		32
N_7226	internal		5
N_7228	internal		11
N_723	internal		4
N_7231	internal		2
N_7233	internal		2
N_7234	internal		3
N_7236	internal		8
N_7240	internal		8
N_7244	internal		2
N_7246	internal		5
N_7249	internal		5
N_725	internal		1
N_7250	internal		1
N_7253	internal		2
N_7256	internal		6
N_7257	internal		3
N_7260	internal		1
N_7261	internal		5
N_7266	internal		3947
N_727	internal		1
N_7272	internal		12
N_7275	internal		1434
N_7277	internal		2
N_7279	internal		1395
N_728	internal		1521
N_7282	internal		513
N_7296	internal		1485
N_7297	internal		6
N_7301	internal		4
N_7305	internal		9
N_7309	internal		6
N_7310	internal		2
N_7311	internal		22
N_7313	internal		1
N_7314	internal		8
N_7316	internal		5
N_732	internal		6
N_7320	internal		2
N_7326	internal		1
N_7330	internal		2
N_7333	internal		1
N_7337	internal		2
N_7338	internal		2
N_7343	internal		2
N_7347	internal		2
N_7348	internal		3
N_735	internal		5
N_7352	internal		207
N_7357	internal		7
N_7359	internal		6
N_7360	internal		3
N_7363	internal		1
N_7365	internal		4
N_7372	internal		8
N_7379	internal		8
N_7382	internal		4
N_739	internal		2
N_7391	internal		7
N_7392	internal		4
N_7393	internal		2
N_7398	internal		16
N_740	internal		2
N_7400	internal		6
N_7401	internal		3
N_7405	internal		1
N_7407	internal		2
N_7410	internal		4
N_7416	internal		55
N_7417	internal		413
N_742	internal		3
N_7424	internal		3
N_743	internal		2697
N_7430	internal		1
N_7431	internal		10
N_7435	internal		14
N_7436	internal		2
N_7438	internal		2
N_7444	internal		4
N_7445	internal		1
N_7448	internal		9
N_746	internal		4
N_7462	internal		9
N_7464	internal		13
N_7465	internal		4
N_7469	internal		19
N_747	internal		2
N_7470	internal		6
N_7474	internal		5
N_7477	internal		9
N_7481	internal		6
N_7483	internal		2
N_7486	internal		4
N_7489	internal		2
N_749	internal		5
N_7490	internal		1
N_7497	internal		227
N_750	internal		4
N_7500	internal		16
N_7501	internal		4
N_7506	internal		1214
N_7508	internal		4
N_7512	internal		2
N_7514	internal		6
N_7515	internal		6
N_7519	internal		2
N_752	internal		221
N_7521	internal		440
N_7523	internal		738
N_7527	internal		1
N_7529	internal		20
N_753	internal		1100
N_7535	internal		2
N_7537	internal		6
N_7538	internal		9
N_7539	internal		1
N_7543	internal		2
N_7546	internal		10
N_7547	internal		7
N_7561	internal		2
N_7564	internal		4
N_7566	internal		2
N_7568	internal		3
N_7570	internal		7
N_7571	internal		2
N_7577	internal		10
N_758	internal		1676
N_759	internal		195
N_7591	internal		2
N_7594	internal		10
N_76	internal		3
N_7605	internal		1
N_7608	internal		28
N_7610	internal		1
N_7612	internal		2
N_7614	internal		1
N_762	internal		1071
N_7620	internal		3
N_7623	internal		8
N_7624	internal		2
N_7626	internal		1
N_7628	internal		41
N_7629	internal		1
N_7631	internal		1
N_7634	internal		5
N_7638	internal		15
N_7640	internal		4
N_7641	internal		2
N_7648	internal		16
N_7649	internal		350
N_7652	internal		11
N_7655	internal		22
N_7661	internal		1
N_7671	internal		1
N_7678	internal		5
N_768	internal		7
N_7682	internal		7
N_7683	internal		2
N_7689	internal		1
N_7696	internal		159
N_77	internal		12
N_7728	internal		167
N_773	internal		804
N_7734	internal		3
N_7737	internal		2
N_774	internal		496
N_7740	internal		153
N_7743	internal		74
N_7746	internal		432
N_7749	internal		7
N_7750	internal		4
N_7755	internal		26
N_7758	internal		7
N_7759	internal		2
N_7760	internal		2
N_7761	internal		1414
N_7765	internal		16
N_7766	internal		1
N_7770	internal		6
N_7772	internal		1
N_7775	internal		18
N_7776	internal		3
N_7777	internal		1
N_7778	internal		389
N_7785	internal		8
N_7796	internal		6
N_7800	internal		6
N_7803	internal		8
N_7805	internal		1
N_7808	internal		4
N_7812	internal		3
N_7817	internal		4
N_7820	internal		3
N_7823	internal		3
N_7829	internal		13
N_7830	internal		4
N_7831	internal		4
N_7833	internal		24
N_7834	internal		5
N_7837	internal		17
N_784	internal		6
N_7841	internal		34
N_7844	internal		204
N_7845	internal		10
N_7847	internal		156
N_7851	internal		7
N_786	internal		12
N_7860	internal		6
N_7861	internal		2
N_7871	internal		189
N_7872	internal		3
N_7875	internal		8
N_7876	internal		7
N_7877	internal		2
N_7881	internal		3
N_7884	internal		13
N_7885	internal		169
N_7888	internal		131
N_7889	internal		296
N_7892	internal		26
N_7896	internal		4
N_79	internal		2
N_7901	internal		2
N_7903	internal		7
N_7908	internal		10
N_7912	internal		1
N_7914	internal		2
N_7919	internal		7
N_7924	internal		5
N_7927	internal		1
N_7932	internal		2
N_7933	internal		2
N_7936	internal		5
N_794	internal		155
N_7940	internal		2
N_7943	internal		263
N_7944	internal		3
N_7971	internal		763
N_7974	internal		7
N_7977	internal		11
N_7979	internal		184
N_798	internal		3
N_7982	internal		8
N_7984	internal		4
N_7989	internal		1
N_7993	internal		5
N_7994	internal		4
N_7998	internal		9
N_80	internal		35
N_8003	internal		5
N_8007	internal		3
N_8011	internal		496
N_8023	internal		1
N_8030	internal		5
N_8032	internal		126
N_8034	internal		4
N_8039	internal		139
N_804	internal		6
N_8041	internal		47
N_8044	internal		3
N_805	internal		10
N_8050	internal		5
N_8052	internal		245
N_8054	internal		5
N_8055	internal		3
N_8057	internal		1
N_8060	internal		10
N_8062	internal		3
N_807	internal		5
N_8077	internal		5
N_8080	internal		9
